7    0.34    2828    0.351    8.92
500    0.34    303    7.72    60
500    0.34    354    8.29    69.3
500    0.34    404    8.94    80.5
500    0.34    455    9.52    91.2
500    0.34    505    10.1    103
500    0.34    51    2.8    7.92
500    0.34    556    10.6    114
500    0.34    606    11    123
500    0.34    657    11.6    136
500    0.34    707    12    144
500    0.34    758    12.6    159
500    0.34    808    12.9    168
500    0.34    859    13.3    178
500    0.34    909    13.8    191
500    0.34    960    14    199
500    0.344    1010    14.8    220
500    0.344    101    4.27    18.3
500    0.344    1061    15.2    231
500    0.344    1111    15.5    244
500    0.344    1162    16    259
500    0.344    1212    16.3    268
500    0.344    1263    16.7    281
500    0.344    1313    17    292
500    0.344    1364    17.4    304
500    0.344    1414    17.7    317
500    0.344    1465    18    328
500    0.344    1515    18.4    340
500    0.344    152    5.32    28.5
500    0.344    1566    18.5    346
500    0.344    1616    18.9    359
500    0.344    1667    19.2    373
500    0.344    1717    19.6    387
500    0.344    1768    20    404
500    0.344    1818    20    405
500    0.344    1869    20.4    420
500    0.344    1919    20.6    428
500    0.344    1970    21.1    450
500    0.344    1    1.62E-16    7.19E-31
500    0.344    2020    21.2    454
500    0.344    202    6.24    39.1
500    0.344    2071    21.5    467
500    0.344    2121    21.9    483
500    0.344    2172    22.1    490
500    0.344    2222    22.2    500
500    0.344    2273    22.6    516
500    0.344    2323    23.1    536
500    0.344    2374    23.1    540
500    0.344    2424    23.4    553
335    0.344    2475    15.8    374
500    0.344    2525    23.8    571
500    0.344    253    7.05    49.9
475    0.344    2576    23    564
381    0.344    2626    18.6    457
275    0.344    2677    13.3    325
113    0.344    2727    5.61    140
77    0.344    2778    3.85    96.9
9    0.344    2828    0.451    11.3
500    0.344    303    7.79    61
500    0.344    354    8.48    72.3
500    0.344    404    9.15    84.3
500    0.344    455    9.75    95.6
500    0.344    505    10.3    106
500    0.344    51    2.85    8.19
500    0.344    556    10.8    118
500    0.344    606    11.3    129
500    0.344    657    11.9    142
500    0.344    707    12.3    152
500    0.344    758    12.8    165
500    0.344    808    13.2    175
500    0.344    859    13.7    190
500    0.344    909    14.1    199
500    0.344    960    14.4    209
500    0.347    1010    15.1    228
500    0.347    101    4.3    18.6
500    0.347    1061    15.5    240
500    0.347    1111    15.8    251
500    0.347    1162    16.2    265
500    0.347    1212    16.6    277
500    0.347    1263    17    292
500    0.347    1313    17.2    298
500    0.347    1364    17.6    312
500    0.347    1414    17.9    322
500    0.347    1465    18.3    338
500    0.347    1515    18.7    351
500    0.347    152    5.4    29.3
500    0.347    1566    18.9    359
500    0.347    1616    19.3    376
500    0.347    1667    19.5    383
500    0.347    1717    20    402
500    0.347    1768    20.1    408
500    0.347    1818    20.5    422
500    0.347    1869    20.7    433
500    0.347    1919    21.1    449
500    0.347    1970    21.4    463
500    0.347    1    1.33E-16    7.21E-31
500    0.347    2020    21.8    476
500    0.347    202    6.36    40.6
500    0.347    2071    22    489
500    0.347    2121    22.2    496
500    0.347    2172    22.5    511
500    0.347    2222    22.7    520
500    0.347    2273    23    531
500    0.347    2323    23.3    545
500    0.347    2374    23.3    549
500    0.347    2424    23.6    564
500    0.347    2475    24.1    584
500    0.347    2525    24.2    590
500    0.347    253    7.16    51.5
480    0.347    2576    23.7    589
381    0.347    2626    19.1    481
275    0.347    2677    13.7    342
117    0.347    2727    5.93    151
88    0.347    2778    4.38    110
9    0.347    2828    0.451    11.4
500    0.347    303    7.94    63.4
500    0.347    354    8.66    75.5
500    0.347    404    9.26    86.1
500    0.347    455    9.83    97.3
500    0.347    505    10.4    110
500    0.347    51    2.9    8.42
500    0.347    556    10.9    120
500    0.347    606    11.4    131
500    0.347    657    12    145
500    0.347    707    12.5    158
500    0.347    758    13    169
500    0.347    808    13.4    181
500    0.347    859    13.8    193
500    0.347    909    14.4    208
500    0.347    960    14.7    218
500    0.351    1010    15.3    235
500    0.351    101    4.4    19.5
500    0.351    1061    15.8    251
500    0.351    1111    16.1    262
500    0.351    1162    16.5    275
500    0.351    1212    16.9    287
500    0.351    1263    17.3    302
500    0.351    1313    17.7    314
500    0.351    1364    18.2    333
500    0.351    1414    18.2    334
500    0.351    1465    18.6    349
500    0.351    1515    19.1    366
500    0.351    152    5.48    30.1
500    0.351    1566    19.2    371
500    0.351    1616    19.7    388
500    0.351    1667    20.1    405
500    0.351    1717    20.2    410
500    0.351    1768    20.6    427
500    0.351    1818    20.9    441
500    0.351    1869    21.1    447
500    0.351    1919    21.4    460
500    0.351    1970    21.8    477
500    0.351    1    1.87E-16    6.82E-31
500    0.351    2020    22    489
500    0.351    202    6.46    42
500    0.351    2071    22.3    502
500    0.351    2121    22.5    511
500    0.351    2172    22.9    529
500    0.351    2222    23.2    539
500    0.351    2273    23.5    555
500    0.351    2323    23.7    563
500    0.351    2374    24    578
500    0.351    2424    24.3    595
500    0.351    2475    24.6    611
500    0.351    2525    24.8    621
500    0.351    253    7.31    53.7
489    0.351    2576    24.5    619
381    0.351    2626    19.2    487
279    0.351    2677    14.3    371
117    0.351    2727    6.01    155
94    0.351    2778    4.88    127
9    0.351    2828    0.457    11.7
500    0.351    303    8.05    65
500    0.351    354    8.78    77.5
500    0.351    404    9.37    88.1
500    0.351    455    10    101
500    0.351    505    10.7    114
500    0.351    51    2.95    8.73
500    0.351    556    11.1    125
500    0.351    606    11.8    139
500    0.351    657    12.3    151
500    0.351    707    12.6    161
500    0.351    758    13.1    173
500    0.351    808    13.7    188
500    0.351    859    14.2    203
500    0.351    909    14.5    212
500    0.351    960    15    226
500    0.355    1010    15.7    247
500    0.355    101    4.47    20.1
500    0.355    1061    16.1    261
500    0.355    1111    16.5    274
500    0.355    1162    16.8    284
500    0.355    1212    17.2    299
500    0.355    1263    17.7    315
500    0.355    1313    17.9    322
500    0.355    1364    18.3    336
500    0.355    1414    18.8    355
500    0.355    1465    19    361
500    0.355    1515    19.4    379
500    0.355    152    5.6    31.5
500    0.355    1566    19.7    390
500    0.355    1616    20.1    404
500    0.355    1667    20.4    418
500    0.355    1717    20.7    431
500    0.355    1768    21    445
500    0.355    1818    21.4    460
500    0.355    1869    21.5    466
500    0.355    1919    22    484
500    0.355    1970    22.2    497
500    0.355    1    2.07E-16    7.52E-31
500    0.355    2020    22.5    511
500    0.355    202    6.56    43.2
500    0.355    2071    22.8    524
500    0.355    2121    23    532
500    0.355    2172    23.3    547
500    0.355    2222    23.7    566
500    0.355    2273    23.9    573
500    0.355    2323    24    581
500    0.355    2374    24.4    597
500    0.355    2424    24.7    616
392    0.355    2475    19.6    493
500    0.355    2525    25.4    648
500    0.355    253    7.49    56.3
484    0.355    2576    24.7    636
380    0.355    2626    19.5    504
272    0.355    2677    14.2    371
186    0.355    2727    9.78    259
87    0.355    2778    4.58    121
11    0.355    2828    0.612    17.1
500    0.355    303    8.25    68.3
500    0.355    354    8.95    80.4
500    0.355    404    9.62    93
500    0.355    455    10.2    105
500    0.355    505    10.9    119
500    0.355    51    2.99    8.99
500    0.355    556    11.5    133
500    0.355    606    12    145
500    0.355    657    12.5    157
500    0.355    707    12.8    166
500    0.355    758    13.5    183
500    0.355    808    13.9    195
500    0.355    859    14.4    207
500    0.355    909    14.9    223
500    0.355    960    15.1    230
500    0.359    1010    15.9    255
500    0.359    101    4.51    20.4
500    0.359    1061    16.4    268
500    0.359    1111    16.8    284
500    0.359    1162    17.1    293
500    0.359    1212    17.5    307
500    0.359    1263    18    324
500    0.359    1313    18.3    337
500    0.359    1364    18.6    347
500    0.359    1414    19    362
500    0.359    1465    19.4    379
500    0.359    1515    19.7    389
500    0.359    152    5.65    32
500    0.359    1566    20    403
500    0.359    1616    20.3    414
500    0.359    1667    20.7    430
500    0.359    1717    21.1    445
500    0.359    1768    21.3    455
500    0.359    1818    21.7    475
500    0.359    1869    22    486
500    0.359    1919    22.3    498
500    0.359    1970    22.6    511
500    0.359    1    1.74E-16    7.36E-31
500    0.359    2020    22.9    528
500    0.359    202    6.66    44.6
500    0.359    2071    23.1    538
500    0.359    2121    23.3    547
500    0.359    2172    23.8    570
500    0.359    2222    24    579
500    0.359    2273    24.3    591
500    0.359    2323    24.7    615
500    0.359    2374    24.8    616
500    0.359    2424    25.1    633
411    0.359    2475    20.8    531
500    0.359    2525    25.8    672
500    0.359    253    7.55    57.1
261    0.359    2576    13.6    355
381    0.359    2626    19.9    524
280    0.359    2677    14.8    391
135    0.359    2727    7.13    189
96    0.359    2778    5.26    145
6    0.359    2828    0.315    8.38
500    0.359    303    8.33    69.7
500    0.359    354    9.07    82.5
500    0.359    404    9.75    95.3
500    0.359    455    10.4    109
500    0.359    505    11    121
500    0.359    51    3.03    9.24
500    0.359    556    11.6    134
500    0.359    606    12.1    147
500    0.359    657    12.7    162
500    0.359    707    13.2    175
500    0.359    758    13.6    187
500    0.359    808    14.1    201
500    0.359    859    14.6    215
500    0.359    909    15.1    230
500    0.359    960    15.5    240
500    0.363    1010    16.2    263
500    0.363    101    4.58    21
500    0.363    1061    16.6    277
500    0.363    1111    17    290
500    0.363    1162    17.4    303
500    0.363    1212    17.8    318
500    0.363    1263    18.1    329
500    0.363    1313    18.5    343
500    0.363    1364    18.9    360
500    0.363    1414    19.3    374
500    0.363    1465    19.7    390
500    0.363    1515    20.1    405
500    0.363    152    5.78    33.6
500    0.363    1566    20.3    415
500    0.363    1616    20.7    431
500    0.363    1667    21.1    448
500    0.363    1717    21.4    460
500    0.363    1768    21.7    473
500    0.363    1818    22    487
500    0.363    1869    22.4    502
500    0.363    1919    22.8    522
500    0.363    1970    23    532
500    0.363    1    2.34E-16    7.46E-31
500    0.363    2020    23.2    542
500    0.363    202    6.75    45.7
500    0.363    2071    23.6    558
500    0.363    2121    23.8    569
500    0.363    2172    24.1    583
500    0.363    2222    24.5    601
500    0.363    2273    24.7    612
500    0.363    2323    25    629
494    0.363    2374    24.9    632
500    0.363    2424    25.6    659
500    0.363    2475    25.7    665
500    0.363    2525    26.2    691
500    0.363    253    7.71    59.5
428    0.363    2576    22.5    595
381    0.363    2626    20.3    543
240    0.363    2677    12.9    348
187    0.363    2727    10.2    277
61    0.363    2778    3.34    91.9
12    0.363    2828    0.663    18.4
500    0.363    303    8.5    72.4
500    0.363    354    9.21    85.1
500    0.363    404    9.9    98.4
500    0.363    455    10.6    112
500    0.363    505    11.2    126
500    0.363    51    3.08    9.51
500    0.363    556    11.8    139
500    0.363    606    12.3    152
500    0.363    657    12.9    167
500    0.363    707    13.4    181
500    0.363    758    13.9    193
500    0.363    808    14.4    207
500    0.363    859    14.9    222
500    0.363    909    15.3    236
500    0.363    960    15.8    249
500    0.367    1010    16.3    268
500    0.367    101    4.66    21.8
500    0.367    1061    16.9    286
500    0.367    1111    17.3    299
500    0.367    1162    17.7    313
500    0.367    1212    18.1    328
500    0.367    1263    18.5    342
500    0.367    1313    18.8    356
500    0.367    1364    19.2    371
500    0.367    1414    19.5    383
500    0.367    1465    20    400
500    0.367    1515    20.4    416
500    0.367    152    5.85    34.3
500    0.367    1566    20.7    428
500    0.367    1616    21    442
500    0.367    1667    21.3    455
500    0.367    1717    21.8    478
500    0.367    1768    22.1    488
500    0.367    1818    22.2    496
500    0.367    1869    22.7    515
500    0.367    1919    23    530
500    0.367    1970    23.3    544
500    0.367    1    1.79E-16    7.03E-31
500    0.367    2020    23.7    564
500    0.367    202    6.88    47.5
500    0.367    2071    23.8    570
500    0.367    2121    24.2    589
500    0.367    2172    24.6    605
500    0.367    2222    24.7    612
500    0.367    2273    25    629
500    0.367    2323    25.5    651
441    0.367    2374    22.7    585
500    0.367    2424    25.9    675
500    0.367    2475    26.3    692
500    0.367    2525    26.5    707
500    0.367    253    7.76    60.4
482    0.367    2576    25.8    692
380    0.367    2626    20.5    555
240    0.367    2677    13.2    362
236    0.367    2727    13    360
70    0.367    2778    3.96    112
12    0.367    2828    0.666    18.5
500    0.367    303    8.6    74.2
500    0.367    354    9.36    87.8
500    0.367    404    10    101
500    0.367    455    10.7    115
500    0.367    505    11.3    129
500    0.367    51    3.13    9.79
500    0.367    556    12    144
500    0.367    606    12.5    156
500    0.367    657    13.1    171
500    0.367    707    13.6    185
500    0.367    758    14.2    201
500    0.367    808    14.6    214
500    0.367    859    15    226
500    0.367    909    15.5    241
500    0.367    960    15.9    255
500    0.371    1010    16.6    278
500    0.371    101    4.71    22.2
500    0.371    1061    17    291
500    0.371    1111    17.5    307
500    0.371    1162    18    323
500    0.371    1212    18.3    334
500    0.371    1263    18.7    351
500    0.371    1313    19.1    367
500    0.371    1364    19.5    382
500    0.371    1414    19.8    395
500    0.371    1465    20.2    410
500    0.371    1515    20.6    425
500    0.371    152    5.91    35.1
500    0.371    1566    20.9    438
500    0.371    1616    21.3    456
500    0.371    1667    21.6    467
500    0.371    1717    21.9    482
500    0.371    1768    22.4    503
500    0.371    1818    22.6    511
500    0.371    1869    23    531
500    0.371    1919    23.4    547
500    0.371    1970    23.5    555
500    0.371    1    1.61E-16    7.27E-31
500    0.371    2020    23.9    572
500    0.371    202    6.97    48.7
500    0.371    2071    24.4    595
500    0.371    2121    24.6    606
500    0.371    2172    24.9    623
500    0.371    2222    25.1    634
500    0.371    2273    25.5    650
500    0.371    2323    25.8    668
488    0.371    2374    25.5    666
500    0.371    2424    26.4    697
450    0.371    2475    24    640
500    0.371    2525    26.9    727
500    0.371    253    7.88    62.3
255    0.371    2576    13.9    379
380    0.371    2626    20.9    577
241    0.371    2677    13.3    368
119    0.371    2727    6.66    187
99    0.371    2778    5.59    158
12    0.371    2828    0.696    20.2
500    0.371    303    8.73    76.4
500    0.371    354    9.44    89.3
500    0.371    404    10.2    104
500    0.371    455    10.9    118
500    0.371    505    11.5    133
500    0.371    51    3.18    10.1
500    0.371    556    12.1    147
500    0.371    606    12.6    160
500    0.371    657    13.2    176
500    0.371    707    13.7    189
500    0.371    758    14.3    204
500    0.371    808    14.8    218
500    0.371    859    15.3    234
500    0.371    909    15.7    247
500    0.371    960    16.1    261
500    0.375    1010    16.8    284
500    0.375    101    4.78    22.9
500    0.375    1061    17.3    300
500    0.375    1111    17.7    315
500    0.375    1162    18.2    331
500    0.375    1212    18.6    346
500    0.375    1263    19    361
500    0.375    1313    19.4    377
500    0.375    1364    19.7    390
500    0.375    1414    20.1    406
500    0.375    1465    20.6    424
500    0.375    1515    20.9    437
500    0.375    152    5.99    36
500    0.375    1566    21.1    447
500    0.375    1616    21.6    469
500    0.375    1667    22    487
500    0.375    1717    22.3    498
500    0.375    1768    22.7    515
500    0.375    1818    22.9    526
500    0.375    1869    23.3    545
500    0.375    1919    23.7    561
500    0.375    1970    23.9    573
500    0.375    1    1.47E-16    7.55E-31
500    0.375    2020    24.3    593
500    0.375    202    7.04    49.7
500    0.375    2071    24.6    609
500    0.375    2121    25    625
500    0.375    2172    25.1    633
500    0.375    2222    25.5    654
500    0.375    2273    25.9    671
500    0.375    2323    26.2    686
500    0.375    2374    26.4    697
500    0.375    2424    26.6    712
450    0.375    2475    24.3    658
500    0.375    2525    27.3    749
500    0.375    253    8    64.2
489    0.375    2576    26.9    745
381    0.375    2626    21.3    595
168    0.375    2677    9.49    269
188    0.375    2727    10.7    306
98    0.375    2778    5.67    165
13    0.375    2828    0.766    22.6
500    0.375    303    8.83    78.1
500    0.375    354    9.62    92.6
500    0.375    404    10.3    106
500    0.375    455    11    122
500    0.375    505    11.6    136
500    0.375    51    3.21    10.4
500    0.375    556    12.3    152
500    0.375    606    12.8    165
500    0.375    657    13.4    180
500    0.375    707    14    195
500    0.375    758    14.5    209
500    0.375    808    15    224
500    0.375    859    15.4    238
500    0.375    909    15.9    254
500    0.375    960    16.4    270
500    0.379    1010    17    290
500    0.379    101    4.84    23.5
500    0.379    1061    17.5    306
500    0.379    1111    17.9    323
500    0.379    1162    18.4    339
500    0.379    1212    18.8    353
500    0.379    1263    19.2    370
500    0.379    1313    19.6    385
500    0.379    1364    19.9    399
500    0.379    1414    20.4    417
500    0.379    1465    20.7    430
500    0.379    1515    21.2    449
500    0.379    152    6.09    37.1
500    0.379    1566    21.5    462
500    0.379    1616    21.8    477
500    0.379    1667    22.2    495
500    0.379    1717    22.5    510
500    0.379    1768    22.9    523
500    0.379    1818    23.2    540
500    0.379    1869    23.6    557
500    0.379    1919    23.9    574
500    0.379    1970    24.1    584
500    0.379    1    2.21E-16    6.78E-31
500    0.379    2020    24.6    604
500    0.379    202    7.11    50.7
500    0.379    2071    24.9    621
500    0.379    2121    25.3    640
500    0.379    2172    25.6    655
500    0.379    2222    25.9    672
500    0.379    2273    26.1    683
500    0.379    2323    26.5    703
500    0.379    2374    26.7    713
425    0.379    2424    22.8    614
500    0.379    2475    27.3    747
500    0.379    2525    27.7    771
500    0.379    253    8.07    65.3
489    0.379    2576    27.2    758
381    0.379    2626    21.6    614
242    0.379    2677    13.8    392
237    0.379    2727    13.6    389
99    0.379    2778    5.77    168
13    0.379    2828    0.76    22.2
500    0.379    303    8.97    80.6
500    0.379    354    9.72    94.6
500    0.379    404    10.4    109
500    0.379    455    11.1    124
500    0.379    505    11.8    140
500    0.379    51    3.24    10.5
500    0.379    556    12.4    153
500    0.379    606    13    168
500    0.379    657    13.6    184
500    0.379    707    14.1    199
500    0.379    758    14.6    213
500    0.379    808    15.1    229
500    0.379    859    15.7    246
500    0.379    909    16.1    260
500    0.379    960    16.6    277
500    0.384    1010    17.3    300
500    0.384    101    4.89    24
500    0.384    1061    17.8    317
500    0.384    1111    18.2    331
500    0.384    1162    18.6    348
500    0.384    1212    19.1    364
500    0.384    1263    19.4    379
500    0.384    1313    19.8    394
500    0.384    1364    20.3    412
500    0.384    1414    20.6    426
500    0.384    1465    21.1    446
500    0.384    1515    21.5    461
500    0.384    152    6.16    38
500    0.384    1566    21.7    474
500    0.384    1616    22.2    492
500    0.384    1667    22.6    510
500    0.384    1717    22.9    526
500    0.384    1768    23.2    541
500    0.384    1818    23.5    554
500    0.384    1869    23.9    573
500    0.384    1919    24.3    594
500    0.384    1970    24.6    605
500    0.384    1    1.92E-16    7.19E-31
500    0.384    2020    24.9    622
500    0.384    202    7.2    51.9
500    0.384    2071    25.3    639
500    0.384    2121    25.5    654
500    0.384    2172    25.9    673
500    0.384    2222    26.1    682
500    0.384    2273    26.5    704
500    0.384    2323    26.8    719
500    0.384    2374    27.2    739
500    0.384    2424    27.4    754
500    0.384    2475    27.8    773
500    0.384    2525    28    785
500    0.384    253    8.19    67.2
484    0.384    2576    27.3    771
381    0.384    2626    21.9    628
278    0.384    2677    16.1    465
223    0.384    2727    13    379
94    0.384    2778    5.51    162
14    0.384    2828    0.835    24.9
500    0.384    303    9.03    81.7
500    0.384    354    9.81    96.5
500    0.384    404    10.6    113
500    0.384    455    11.3    128
500    0.384    505    12    143
500    0.384    51    3.28    10.8
500    0.384    556    12.6    158
500    0.384    606    13.1    173
500    0.384    657    13.8    190
500    0.384    707    14.3    205
500    0.384    758    14.9    221
500    0.384    808    15.4    236
500    0.384    859    15.8    252
500    0.384    909    16.4    269
500    0.384    960    16.8    283
500    0.388    1010    17.5    306
500    0.388    101    4.93    24.4
500    0.388    1061    18    323
500    0.388    1111    18.4    340
500    0.388    1162    18.9    356
500    0.388    1212    19.3    371
500    0.388    1263    19.7    387
500    0.388    1313    20.1    404
500    0.388    1364    20.5    419
500    0.388    1414    20.9    436
500    0.388    1465    21.3    453
500    0.388    1515    21.8    474
500    0.388    152    6.22    38.8
500    0.388    1566    22    484
500    0.388    1616    22.4    504
500    0.388    1667    22.8    521
500    0.388    1717    23.2    537
500    0.388    1768    23.5    552
500    0.388    1818    23.9    570
500    0.388    1869    24.2    588
500    0.388    1919    24.5    602
500    0.388    1970    24.9    620
500    0.388    1    1.65E-16    6.43E-31
500    0.388    2020    25.1    633
500    0.388    202    7.29    53.2
500    0.388    2071    25.4    648
500    0.388    2121    25.8    669
500    0.388    2172    26.1    680
500    0.388    2222    26.5    701
500    0.388    2273    26.7    713
500    0.388    2323    27.1    736
500    0.388    2374    27.5    757
500    0.388    2424    27.8    774
500    0.388    2475    28    786
500    0.388    2525    28.4    806
500    0.388    253    8.25    68.2
488    0.388    2576    27.9    801
381    0.388    2626    22    638
286    0.388    2677    16.7    488
118    0.388    2727    6.99    208
97    0.388    2778    5.75    171
10    0.388    2828    0.61    18.7
500    0.388    303    9.14    83.6
500    0.388    354    9.97    99.6
500    0.388    404    10.7    114
500    0.388    455    11.4    131
500    0.388    505    12.1    147
500    0.388    51    3.32    11.1
500    0.388    556    12.7    161
500    0.388    606    13.3    177
500    0.388    657    13.9    193
500    0.388    707    14.4    209
500    0.388    758    15    225
500    0.388    808    15.5    241
500    0.388    859    16    257
500    0.388    909    16.5    273
500    0.388    960    17    289
500    0.393    1010    17.7    313
500    0.393    101    5.01    25.1
500    0.393    1061    18.2    331
500    0.393    1111    18.6    345
500    0.393    1162    19.1    363
500    0.393    1212    19.5    379
500    0.393    1263    20    399
500    0.393    1313    20.3    413
500    0.393    1364    20.7    431
500    0.393    1414    21.2    449
500    0.393    1465    21.5    463
500    0.393    1515    21.9    482
500    0.393    152    6.29    39.6
500    0.393    1566    22.3    500
500    0.393    1616    22.7    516
500    0.393    1667    23.1    534
500    0.393    1717    23.4    550
500    0.393    1768    23.7    564
500    0.393    1818    24.1    582
500    0.393    1869    24.5    600
500    0.393    1919    24.8    617
500    0.393    1970    25.1    632
500    0.393    1    1.76E-16    7.05E-31
500    0.393    2020    25.6    655
500    0.393    202    7.39    54.7
500    0.393    2071    25.9    670
500    0.393    2121    26.2    687
500    0.393    2172    26.5    706
500    0.393    2222    26.9    724
500    0.393    2273    27.2    742
439    0.393    2323    24.2    666
500    0.393    2374    27.8    772
500    0.393    2424    28    786
500    0.393    2475    28.4    807
500    0.393    2525    28.7    825
500    0.393    253    8.36    70
483    0.393    2576    28    815
380    0.393    2626    22.2    650
278    0.393    2677    16.5    489
192    0.393    2727    11.5    342
94    0.393    2778    5.61    168
10    0.393    2828    0.601    18.1
500    0.393    303    9.25    85.6
500    0.393    354    10    101
500    0.393    404    10.8    117
500    0.393    455    11.5    133
500    0.393    505    12.2    150
500    0.393    51    3.36    11.3
500    0.393    556    12.8    165
500    0.393    606    13.5    181
500    0.393    657    14.1    198
500    0.393    707    14.6    215
500    0.393    758    15.2    231
500    0.393    808    15.7    248
500    0.393    859    16.3    265
500    0.393    909    16.7    279
500    0.393    960    17.2    296
500    0.398    1010    17.9    322
500    0.398    101    5.06    25.6
500    0.398    1061    18.4    339
500    0.398    1111    18.8    355
500    0.398    1162    19.3    372
500    0.398    1212    19.7    387
500    0.398    1263    20.1    406
500    0.398    1313    20.6    424
500    0.398    1364    20.9    438
500    0.398    1414    21.3    456
500    0.398    1465    21.8    476
500    0.398    1515    22.2    491
500    0.398    152    6.36    40.5
500    0.398    1566    22.6    509
500    0.398    1616    23    528
500    0.398    1667    23.3    544
500    0.398    1717    23.7    561
500    0.398    1768    24.1    579
500    0.398    1818    24.3    593
500    0.398    1869    24.8    618
500    0.398    1919    25.1    633
500    0.398    1970    25.4    646
500    0.398    1    1.61E-16    6.47E-31
500    0.398    2020    25.9    669
500    0.398    202    7.48    56
500    0.398    2071    26.1    683
500    0.398    2121    26.4    700
500    0.398    2172    26.8    720
